type,id,lat,lon,tags/addr:city,tags/addr:housenumber,tags/addr:postcode,tags/addr:street,tags/brand,tags/brand:wikidata,tags/check_date,tags/name,tags/opening_hours,tags/operator,tags/payment:cards,tags/payment:cash,tags/payment:qr_code,tags/shop,tags/toilets,tags/wheelchair,tags/amenity,tags/healthcare,tags/dispensing,tags/currency:XBT,tags/drive_through,tags/email,tags/name:it,tags/payment:coins,tags/payment:contactless,tags/payment:credit_cards,tags/payment:debit_cards,tags/payment:google_pay,tags/payment:maestro,tags/payment:mastercard,tags/payment:notes,tags/payment:visa,tags/phone,tags/brand:wikipedia,tags/operator:wikidata,tags/operator:wikipedia,tags/toilets:wheelchair,tags/website,tags/atm,tags/addr:country,tags/brewery,tags/internet_access,tags/outdoor_seating,tags/contact:phone,tags/cuisine,tags/description:it,tags/source,tags/description,tags/indoor_seating,tags/check_date:opening_hours,tags/contact:facebook,tags/contact:instagram,tags/ref:msal,tags/ref:vatin,tags/smoking,tags/takeaway,tags/internet_access:fee,tags/internet_access:ssid,tags/wheelchair:description,tags/emergency,tags/healthcare:speciality,tags/level,tags/tourism,tags/wikidata,tags/wikipedia,tags/air_conditioning,tags/contact:twitter,tags/description:en,tags/operator:type,tags/ref:isil,tags/addr:housename,tags/addr:district,tags/branch,tags/building,tags/fax,tags/organic,tags/payment:american_express,tags/payment:apple_pay,tags/payment:bancomat,tags/payment:mastercard_contactless,tags/payment:v_pay,tags/payment:visa_debit,tags/payment:visa_electron,tags/ref,tags/second_hand,tags/leisure,tags/microbrewery,tags/tobacco,tags/contact:mobile,tags/wifi,tags/gambling,tags/lottery,tags/source:start_date,tags/diet:vegan,tags/diet:vegetarian,tags/website:menu,tags/access,tags/payment:satispay,tags/alt_name,tags/fee,tags/contact:email,tags/contact:fax,tags/contact:website,tags/office,tags/covered,tags/historic,tags/locomotive:type,tags/changing_table,tags/changing_table:count,tags/changing_table:fee,tags/changing_table:location,tags/building:levels,tags/check_date:diet:vegetarian,tags/int_name,tags/comics,tags/check_date:currency:XBT,tags/payment:lightning,tags/payment:lightning_contactless,tags/payment:onchain,tags/addr:unit,tags/short_name,tags/museum,tags/name:en,tags/name:zh,tags/clothes,tags/contact:housenumber,tags/contact:street,tags/convenience,tags/url,tags/delivery,tags/entrance,tags/opensource,tags/repair,tags/url:menu,tags/service:bicycle:pump,tags/wikimedia_commons,tags/capacity,tags/contact:other,tags/note,tags/opening_hours:signed,tags/bar,tags/payment:app,tags/old_name,tags/payment:bitcoin:operator,tags/diet:gluten_free,tags/contact:city,tags/contact:postcode,tags/drink:cocktail,tags/pastry,tags/sells:tobacco,tags/check_date:diet:vegan,tags/addr:floor,tags/reservation,tags/live_music,tags/contact:whatsapp,tags/female:signed,tags/male:signed,tags/mobile,tags/outdoor_seating:seasonal,tags/male,tags/books,tags/currency:others,tags/survey:date,tags/panoramax,tags/sport,tags/was:name,tags/was:shop,tags/stroller,tags/old_amenity,tags/name:fr,tags/serving_system:conveyor_belt,tags/toys:board_games,tags/toys:ccg,tags/toys:table_top_games,tags/toys:lego,tags/was:brand,tags/was:brand:wikidata,tags/was:brand:wikipedia,tags/was:amenity,tags/was:atm,tags/payment:electronic_purses,tags/payment:wire_transfer,tags/beauty,tags/shoes,tags/not:brand:wikidata,tags/window,tags/real_ale,tags/coffee:brand,tags/payment:ec_cards,tags/official_name,tags/contact:youtube,tags/facebook,tags/female,tags/craft,tags/old_name:it,tags/sells,tags/strapline,tags/highchair,tags/fast_food,tags/payment,tags/start_date,tags/payment:paypal,tags/payment:postepay,tags/diet:non-vegetarian,tags/image,tags/cocktails,tags/payment:samsung_pay,tags/self_service,tags/bakery,tags/old_office,tags/ref:tobacco,tags/service:vehicle:air_conditioning,tags/service:vehicle:car_repair,tags/diet:pescetarian,tags/laundry_service,tags/name:de,tags/diet:halal,tags/vegan,tags/model,tags/model:wikidata,tags/seasonal,tags/clothes:underwear,tags/clothes:denim,tags/furniture,tags/currency:EUR,tags/toilets:paper_supplied,tags/collector,tags/fan,tags/cash_withdrawal:type,tags/diet:meat,tags/diet:mediterranean,tags/diet:organic,tags/comment,tags/construction,tags/landuse,tags/clothes:suits,tags/currency:BCH,tags/diet:lactose_free,tags/contact:unit,tags/toilets:disabled,tags/vegetarian,tags/clothes:men,tags/school,tags/brand:en,tags/brand:ja,tags/name:ja,tags/diet:healthy,tags/check_date:toilets:wheelchair,tags/name:signed,tags/wikipedia:it,tags/computer:repair,tags/computer:sales,tags/mobile_phone:repair,tags/unisex,tags/coffee,tags/toilets:access,tags/toilets:fee,tags/clothes:wedding,tags/membership,tags/not:brand,tags/service:bicycle:cleaning,tags/service:bicycle:diy,tags/service:bicycle:rental,tags/service:bicycle:second_hand,tags/clothes:leather,tags/clothes:women,tags/preschool,tags/name:ru,tags/food,tags/clothes:sports,tags/isced:level,tags/government,tags/payment:cryptocurrencies,tags/dog,tags/ref:lotto,tags/fixme,tags/delivery:description,tags/takeaway:description,tags/self_checkout,tags/hairdresser,tags/service:vehicle:motorcycle_customization,tags/service:vehicle:tyres,tags/name:etymology:wikidata,tags/branch:en,tags/service:bicycle:Bicycle_Sales_and_Service,tags/service:bicycle:bicycle,tags/service:bicycle:dealer,tags/service:bicycle:ebike,tags/service:bicycle:mtb,tags/service:bicycle:parts,tags/service:bicycle:repair,tags/service:bicycle:sales,tags/service:bicycle:service,tags/payment:credit_card,tags/drive-through,tags/indoor,tags/payment:cash:EUR,center/lat,center/lon,nodes/0,nodes/1,nodes/2,nodes/3,nodes/4,nodes/5,nodes/6,nodes/7,nodes/8,nodes/9,nodes/10,nodes/11,nodes/12,nodes/13,nodes/14,nodes/15,nodes/16,nodes/17,nodes/18,nodes/19,nodes/20,nodes/21,nodes/22,nodes/23,nodes/24,nodes/25,nodes/26,nodes/27,nodes/28,nodes/29,nodes/30,nodes/31,nodes/32,nodes/33,nodes/34,nodes/35,nodes/36,nodes/37,nodes/38,nodes/39,nodes/40,nodes/41,nodes/42,nodes/43,nodes/44,nodes/45,nodes/46,nodes/47,nodes/48,nodes/49,nodes/50,nodes/51,nodes/52,nodes/53,nodes/54,nodes/55,nodes/56,nodes/57,nodes/58,nodes/59,nodes/60,nodes/61,nodes/62,nodes/63,nodes/64,tags/area,tags/bicycle,tags/highway,tags/layer,tags/lit,tags/surface,tags/tunnel,nodes/65,nodes/66,nodes/67,nodes/68,nodes/69,nodes/70,nodes/71,nodes/72,nodes/73,nodes/74,nodes/75,nodes/76,nodes/77,nodes/78,tags/hoops,tags/full_name,tags/height,tags/historic:civilization,tags/man_made,tags/material,tags/tower:construction,tags/tower:type,tags/building:material,tags/roof:material,tags/roof:shape,tags/type,tags/information,tags/network,tags/barrier,tags/denomination,tags/religion,tags/architect,tags/architect:wikidata,tags/roof:colour,tags/contact:linkedin,tags/contact:tiktok,tags/alt_name_1,tags/loc_name,tags/name_old,tags/ref:corine_land_cover,tags/source:name:etymology,tags/abandoned,nodes/79,nodes/80,nodes/81,nodes/82,nodes/83,nodes/84,nodes/85,nodes/86,nodes/87,nodes/88,nodes/89,nodes/90,nodes/91,nodes/92,nodes/93,nodes/94,nodes/95,nodes/96,nodes/97,nodes/98,nodes/99,nodes/100,nodes/101,nodes/102,nodes/103,nodes/104,nodes/105,nodes/106,nodes/107,nodes/108,nodes/109,nodes/110,nodes/111,nodes/112,nodes/113,nodes/114,nodes/115,nodes/116,nodes/117,nodes/118,nodes/119,nodes/120,nodes/121,nodes/122,nodes/123,nodes/124,nodes/125,nodes/126,nodes/127,nodes/128,nodes/129,nodes/130,nodes/131,nodes/132,nodes/133,nodes/134,nodes/135,nodes/136,nodes/137,nodes/138,nodes/139,nodes/140,nodes/141,nodes/142,nodes/143,nodes/144,nodes/145,nodes/146,nodes/147,nodes/148,nodes/149,nodes/150,nodes/151,nodes/152,nodes/153,nodes/154,nodes/155,nodes/156,nodes/157,nodes/158,nodes/159,nodes/160,nodes/161,nodes/162,nodes/163,nodes/164,nodes/165,nodes/166,nodes/167,nodes/168,nodes/169,nodes/170,tags/natural,tags/noname,tags/restaurant,tags/grades,tags/room,tags/drinking_water,tags/fountain,tags/name:cs,tags/water,tags/source:addr,tags/place,tags/newspapers,tags/hazard,tags/shooting,tags/nohousenumber,members/0/type,members/0/ref,members/0/role,members/1/type,members/1/ref,members/1/role,tags/charge,tags/charge:conditional,tags/fee:conditional,tags/fee:disabled,tags/fee:disabled_assistant,members/2/type,members/2/ref,members/2/role,members/3/type,members/3/ref,members/3/role,members/4/type,members/4/ref,members/4/role,members/5/type,members/5/ref,members/5/role,members/6/type,members/6/ref,members/6/role,tags/motor_vehicle,members/7/type,members/7/ref,members/7/role,members/8/type,members/8/ref,members/8/role,members/9/type,members/9/ref,members/9/role,members/10/type,members/10/ref,members/10/role,members/11/type,members/11/ref,members/11/role,members/12/type,members/12/ref,members/12/role,members/13/type,members/13/ref,members/13/role,members/14/type,members/14/ref,members/14/role,members/15/type,members/15/ref,members/15/role,members/16/type,members/16/ref,members/16/role,members/17/type,members/17/ref,members/17/role
node,6622700145,44.5116199,11.3512224,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6622700146,44.5119183,11.3519036,,,,,,,2025-01-29,L'Arca di NoÃ¨,,,,,,pet,,,,,,,,,,,,,,,,,,,,,,,,https://www.larcadinoepetshop.it/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6622700147,44.5118456,11.3522818,,,,,,,2025-01-29,Wave Bar,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6673737312,44.4997557,11.3338774,,8d,,Via Giovanni Brugnoli,,,,KASi gluten free,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6767472685,44.5002542,11.3430728,Bologna,49,40121,Via Galliera,,,,Lâ€™Incontro 49,Mo 09:00-20:30; Tu-Sa 07:30-20:30; Su 08:00-20:00,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6799801952,44.5131051,11.3469821,Bologna,22,40128,Via di Corticella,Domino's,Q839466,,Domino's,,,,yes,,,,,fast_food,,,,no,,,,,yes,,,,,,,+39 051 089 0170,en:Domino's Pizza,,,,,,,,,no,,pizza,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domino's,,,,,,,,,yes,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6814250920,44.4971085,11.3516271,Bologna,38,40126,Via Zamboni,,,,Dipartimento di Filosofia e Comunicazione - Filosofia,,UniversitÃ  di Bologna,,,,,,,university,,,,,,,,,,,,,,,,,,Q131262,,,https://dfc.unibo.it/it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6817420956,44.5022328,11.3388574,Bologna,4,40121,Via Don Giovanni Minzoni,,,2023-11-02,Magic America,,,,,,erotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6821078785,44.4954382,11.331612,,58/c,40122,Via del Pratello,,,,Capra & Cavoli,"Mo-Sa 12:00-14:30,19:30-23:30",,,,,deli,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,MenÃ¹ sulla piattaforma Facebook. Consegna diretta nel Quartiere Porto saragozza o in tutta la cittÃ  tramite My MenÃ¹,ds4273,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+39 342 7757553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6821082485,44.492056,11.3387772,,,,,,,,osteria dei grifoni,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6832257192,44.4912013,11.3041276,,,,,,,,Milagro,,,,,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6832271790,44.4912121,11.3042216,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6836355488,44.506387,11.3585997,,,,,,,,Beauty Palace,,,,,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6836371685,44.5063687,11.3584466,,,,,,,,Rimescolo,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
